signal_position,entry_position,exit_position,signal_date,entry_date,exit_date,side,hold_bars
267953,267954,267978,2022-07-19 09:25:00,2022-07-19 09:30:00,2022-07-19 11:30:00,-1,24
268023,268024,268048,2022-07-19 15:15:00,2022-07-19 15:20:00,2022-07-19 17:20:00,1,24
268066,268067,268091,2022-07-19 18:50:00,2022-07-19 18:55:00,2022-07-19 20:55:00,1,24
268154,268155,268179,2022-07-20 02:10:00,2022-07-20 02:15:00,2022-07-20 04:15:00,-1,24
268208,268209,268233,2022-07-20 06:40:00,2022-07-20 06:45:00,2022-07-20 08:45:00,1,24
268248,268249,268273,2022-07-20 10:00:00,2022-07-20 10:05:00,2022-07-20 12:05:00,1,24
268299,268300,268324,2022-07-20 14:15:00,2022-07-20 14:20:00,2022-07-20 16:20:00,1,24
268353,268354,268378,2022-07-20 18:45:00,2022-07-20 18:50:00,2022-07-20 20:50:00,-1,24
268408,268409,268433,2022-07-20 23:20:00,2022-07-20 23:25:00,2022-07-21 01:25:00,-1,24
268433,268434,268458,2022-07-21 01:25:00,2022-07-21 01:30:00,2022-07-21 03:30:00,1,24
268457,268458,268482,2022-07-21 03:25:00,2022-07-21 03:30:00,2022-07-21 05:30:00,1,24
268486,268487,268511,2022-07-21 05:50:00,2022-07-21 05:55:00,2022-07-21 07:55:00,1,24
268628,268629,268653,2022-07-21 17:40:00,2022-07-21 17:45:00,2022-07-21 19:45:00,-1,24
268677,268678,268702,2022-07-21 21:45:00,2022-07-21 21:50:00,2022-07-21 23:50:00,1,24
268719,268720,268744,2022-07-22 01:15:00,2022-07-22 01:20:00,2022-07-22 03:20:00,1,24
268768,268769,268793,2022-07-22 05:20:00,2022-07-22 05:25:00,2022-07-22 07:25:00,1,24
268802,268803,268827,2022-07-22 08:10:00,2022-07-22 08:15:00,2022-07-22 10:15:00,-1,24
268861,268862,268886,2022-07-22 13:05:00,2022-07-22 13:10:00,2022-07-22 15:10:00,-1,24
268929,268930,268954,2022-07-22 18:45:00,2022-07-22 18:50:00,2022-07-22 20:50:00,1,24
268971,268972,268996,2022-07-22 22:15:00,2022-07-22 22:20:00,2022-07-23 00:20:00,-1,24
269002,269003,269027,2022-07-23 00:50:00,2022-07-23 00:55:00,2022-07-23 02:55:00,-1,24
269031,269032,269056,2022-07-23 03:15:00,2022-07-23 03:20:00,2022-07-23 05:20:00,1,24
269057,269058,269082,2022-07-23 05:25:00,2022-07-23 05:30:00,2022-07-23 07:30:00,1,24
269083,269084,269108,2022-07-23 07:35:00,2022-07-23 07:40:00,2022-07-23 09:40:00,-1,24
269117,269118,269142,2022-07-23 10:25:00,2022-07-23 10:30:00,2022-07-23 12:30:00,-1,24
269147,269148,269172,2022-07-23 12:55:00,2022-07-23 13:00:00,2022-07-23 15:00:00,1,24
269188,269189,269213,2022-07-23 16:20:00,2022-07-23 16:25:00,2022-07-23 18:25:00,1,24
269235,269236,269260,2022-07-23 20:15:00,2022-07-23 20:20:00,2022-07-23 22:20:00,-1,24
269275,269276,269300,2022-07-23 23:35:00,2022-07-23 23:40:00,2022-07-24 01:40:00,1,24
269301,269302,269326,2022-07-24 01:45:00,2022-07-24 01:50:00,2022-07-24 03:50:00,1,24
269325,269326,269350,2022-07-24 03:45:00,2022-07-24 03:50:00,2022-07-24 05:50:00,1,24
269387,269388,269412,2022-07-24 08:55:00,2022-07-24 09:00:00,2022-07-24 11:00:00,-1,24
269411,269412,269436,2022-07-24 10:55:00,2022-07-24 11:00:00,2022-07-24 13:00:00,-1,24
269443,269444,269468,2022-07-24 13:35:00,2022-07-24 13:40:00,2022-07-24 15:40:00,1,24
269468,269469,269493,2022-07-24 15:40:00,2022-07-24 15:45:00,2022-07-24 17:45:00,1,24
269493,269494,269518,2022-07-24 17:45:00,2022-07-24 17:50:00,2022-07-24 19:50:00,-1,24
269517,269518,269542,2022-07-24 19:45:00,2022-07-24 19:50:00,2022-07-24 21:50:00,-1,24
269544,269545,269569,2022-07-24 22:00:00,2022-07-24 22:05:00,2022-07-25 00:05:00,-1,24
269579,269580,269604,2022-07-25 00:55:00,2022-07-25 01:00:00,2022-07-25 03:00:00,-1,24
269636,269637,269661,2022-07-25 05:40:00,2022-07-25 05:45:00,2022-07-25 07:45:00,-1,24
269666,269667,269691,2022-07-25 08:10:00,2022-07-25 08:15:00,2022-07-25 10:15:00,1,24
269690,269691,269715,2022-07-25 10:10:00,2022-07-25 10:15:00,2022-07-25 12:15:00,1,24
269740,269741,269765,2022-07-25 14:20:00,2022-07-25 14:25:00,2022-07-25 16:25:00,1,24
269783,269784,269808,2022-07-25 17:55:00,2022-07-25 18:00:00,2022-07-25 20:00:00,-1,24
269827,269828,269852,2022-07-25 21:35:00,2022-07-25 21:40:00,2022-07-25 23:40:00,-1,24
269873,269874,269898,2022-07-26 01:25:00,2022-07-26 01:30:00,2022-07-26 03:30:00,1,24
269922,269923,269947,2022-07-26 05:30:00,2022-07-26 05:35:00,2022-07-26 07:35:00,1,24
269977,269978,270002,2022-07-26 10:05:00,2022-07-26 10:10:00,2022-07-26 12:10:00,1,24
270006,270007,270031,2022-07-26 12:30:00,2022-07-26 12:35:00,2022-07-26 14:35:00,1,24
270036,270037,270061,2022-07-26 15:00:00,2022-07-26 15:05:00,2022-07-26 17:05:00,-1,24
270070,270071,270095,2022-07-26 17:50:00,2022-07-26 17:55:00,2022-07-26 19:55:00,-1,24
270105,270106,270130,2022-07-26 20:45:00,2022-07-26 20:50:00,2022-07-26 22:50:00,-1,24
270138,270139,270163,2022-07-26 23:30:00,2022-07-26 23:35:00,2022-07-27 01:35:00,-1,24
270163,270164,270188,2022-07-27 01:35:00,2022-07-27 01:40:00,2022-07-27 03:40:00,-1,24
270193,270194,270218,2022-07-27 04:05:00,2022-07-27 04:10:00,2022-07-27 06:10:00,1,24
270219,270220,270244,2022-07-27 06:15:00,2022-07-27 06:20:00,2022-07-27 08:20:00,-1,24
270256,270257,270281,2022-07-27 09:20:00,2022-07-27 09:25:00,2022-07-27 11:25:00,1,24
270283,270284,270308,2022-07-27 11:35:00,2022-07-27 11:40:00,2022-07-27 13:40:00,-1,24
270315,270316,270340,2022-07-27 14:15:00,2022-07-27 14:20:00,2022-07-27 16:20:00,-1,24
270342,270343,270367,2022-07-27 16:30:00,2022-07-27 16:35:00,2022-07-27 18:35:00,1,24
270426,270427,270451,2022-07-27 23:30:00,2022-07-27 23:35:00,2022-07-28 01:35:00,1,24
270455,270456,270480,2022-07-28 01:55:00,2022-07-28 02:00:00,2022-07-28 04:00:00,-1,24
270480,270481,270505,2022-07-28 04:00:00,2022-07-28 04:05:00,2022-07-28 06:05:00,-1,24
270512,270513,270537,2022-07-28 06:40:00,2022-07-28 06:45:00,2022-07-28 08:45:00,1,24
270549,270550,270574,2022-07-28 09:45:00,2022-07-28 09:50:00,2022-07-28 11:50:00,1,24
270578,270579,270603,2022-07-28 12:10:00,2022-07-28 12:15:00,2022-07-28 14:15:00,1,24
270675,270676,270700,2022-07-28 20:15:00,2022-07-28 20:20:00,2022-07-28 22:20:00,-1,24
270699,270700,270724,2022-07-28 22:15:00,2022-07-28 22:20:00,2022-07-29 00:20:00,1,24
270725,270726,270750,2022-07-29 00:25:00,2022-07-29 00:30:00,2022-07-29 02:30:00,1,24
270750,270751,270775,2022-07-29 02:30:00,2022-07-29 02:35:00,2022-07-29 04:35:00,1,24
270785,270786,270810,2022-07-29 05:25:00,2022-07-29 05:30:00,2022-07-29 07:30:00,-1,24
270809,270810,270834,2022-07-29 07:25:00,2022-07-29 07:30:00,2022-07-29 09:30:00,1,24
270838,270839,270863,2022-07-29 09:50:00,2022-07-29 09:55:00,2022-07-29 11:55:00,1,24
270918,270919,270943,2022-07-29 16:30:00,2022-07-29 16:35:00,2022-07-29 18:35:00,-1,24
270946,270947,270971,2022-07-29 18:50:00,2022-07-29 18:55:00,2022-07-29 20:55:00,1,24
270970,270971,270995,2022-07-29 20:50:00,2022-07-29 20:55:00,2022-07-29 22:55:00,-1,24
270995,270996,271020,2022-07-29 22:55:00,2022-07-29 23:00:00,2022-07-30 01:00:00,-1,24
271024,271025,271049,2022-07-30 01:20:00,2022-07-30 01:25:00,2022-07-30 03:25:00,-1,24
271050,271051,271075,2022-07-30 03:30:00,2022-07-30 03:35:00,2022-07-30 05:35:00,-1,24
271079,271080,271104,2022-07-30 05:55:00,2022-07-30 06:00:00,2022-07-30 08:00:00,1,24
271112,271113,271137,2022-07-30 08:40:00,2022-07-30 08:45:00,2022-07-30 10:45:00,1,24
271218,271219,271243,2022-07-30 17:30:00,2022-07-30 17:35:00,2022-07-30 19:35:00,1,24
271281,271282,271306,2022-07-30 22:45:00,2022-07-30 22:50:00,2022-07-31 00:50:00,1,24
271306,271307,271331,2022-07-31 00:50:00,2022-07-31 00:55:00,2022-07-31 02:55:00,1,24
271336,271337,271361,2022-07-31 03:20:00,2022-07-31 03:25:00,2022-07-31 05:25:00,-1,24
271364,271365,271389,2022-07-31 05:40:00,2022-07-31 05:45:00,2022-07-31 07:45:00,-1,24
271388,271389,271413,2022-07-31 07:40:00,2022-07-31 07:45:00,2022-07-31 09:45:00,-1,24
271435,271436,271460,2022-07-31 11:35:00,2022-07-31 11:40:00,2022-07-31 13:40:00,-1,24
271464,271465,271489,2022-07-31 14:00:00,2022-07-31 14:05:00,2022-07-31 16:05:00,1,24
271505,271506,271530,2022-07-31 17:25:00,2022-07-31 17:30:00,2022-07-31 19:30:00,-1,24
271541,271542,271566,2022-07-31 20:25:00,2022-07-31 20:30:00,2022-07-31 22:30:00,-1,24
271579,271580,271604,2022-07-31 23:35:00,2022-07-31 23:40:00,2022-08-01 01:40:00,-1,24
271610,271611,271635,2022-08-01 02:10:00,2022-08-01 02:15:00,2022-08-01 04:15:00,-1,24
271647,271648,271672,2022-08-01 05:15:00,2022-08-01 05:20:00,2022-08-01 07:20:00,1,24
271685,271686,271710,2022-08-01 08:25:00,2022-08-01 08:30:00,2022-08-01 10:30:00,-1,24
271732,271733,271757,2022-08-01 12:20:00,2022-08-01 12:25:00,2022-08-01 14:25:00,1,24
271759,271760,271784,2022-08-01 14:35:00,2022-08-01 14:40:00,2022-08-01 16:40:00,-1,24
271798,271799,271823,2022-08-01 17:50:00,2022-08-01 17:55:00,2022-08-01 19:55:00,-1,24
271822,271823,271847,2022-08-01 19:50:00,2022-08-01 19:55:00,2022-08-01 21:55:00,-1,24
271849,271850,271874,2022-08-01 22:05:00,2022-08-01 22:10:00,2022-08-02 00:10:00,1,24
271874,271875,271899,2022-08-02 00:10:00,2022-08-02 00:15:00,2022-08-02 02:15:00,-1,24
271900,271901,271925,2022-08-02 02:20:00,2022-08-02 02:25:00,2022-08-02 04:25:00,-1,24
271935,271936,271960,2022-08-02 05:15:00,2022-08-02 05:20:00,2022-08-02 07:20:00,1,24
271970,271971,271995,2022-08-02 08:10:00,2022-08-02 08:15:00,2022-08-02 10:15:00,1,24
272057,272058,272082,2022-08-02 15:25:00,2022-08-02 15:30:00,2022-08-02 17:30:00,-1,24
272082,272083,272107,2022-08-02 17:30:00,2022-08-02 17:35:00,2022-08-02 19:35:00,1,24
272107,272108,272132,2022-08-02 19:35:00,2022-08-02 19:40:00,2022-08-02 21:40:00,-1,24
272132,272133,272157,2022-08-02 21:40:00,2022-08-02 21:45:00,2022-08-02 23:45:00,1,24
272176,272177,272201,2022-08-03 01:20:00,2022-08-03 01:25:00,2022-08-03 03:25:00,-1,24
272210,272211,272235,2022-08-03 04:10:00,2022-08-03 04:15:00,2022-08-03 06:15:00,-1,24
272241,272242,272266,2022-08-03 06:45:00,2022-08-03 06:50:00,2022-08-03 08:50:00,1,24
272274,272275,272299,2022-08-03 09:30:00,2022-08-03 09:35:00,2022-08-03 11:35:00,1,24
272346,272347,272371,2022-08-03 15:30:00,2022-08-03 15:35:00,2022-08-03 17:35:00,1,24
272379,272380,272404,2022-08-03 18:15:00,2022-08-03 18:20:00,2022-08-03 20:20:00,-1,24
272410,272411,272435,2022-08-03 20:50:00,2022-08-03 20:55:00,2022-08-03 22:55:00,-1,24
272440,272441,272465,2022-08-03 23:20:00,2022-08-03 23:25:00,2022-08-04 01:25:00,-1,24
272465,272466,272490,2022-08-04 01:25:00,2022-08-04 01:30:00,2022-08-04 03:30:00,-1,24
272492,272493,272517,2022-08-04 03:40:00,2022-08-04 03:45:00,2022-08-04 05:45:00,1,24
272531,272532,272556,2022-08-04 06:55:00,2022-08-04 07:00:00,2022-08-04 09:00:00,1,24
272564,272565,272589,2022-08-04 09:40:00,2022-08-04 09:45:00,2022-08-04 11:45:00,-1,24
272603,272604,272628,2022-08-04 12:55:00,2022-08-04 13:00:00,2022-08-04 15:00:00,1,24
272637,272638,272662,2022-08-04 15:45:00,2022-08-04 15:50:00,2022-08-04 17:50:00,-1,24
272677,272678,272702,2022-08-04 19:05:00,2022-08-04 19:10:00,2022-08-04 21:10:00,-1,24
272716,272717,272741,2022-08-04 22:20:00,2022-08-04 22:25:00,2022-08-05 00:25:00,-1,24
272743,272744,272768,2022-08-05 00:35:00,2022-08-05 00:40:00,2022-08-05 02:40:00,1,24
272772,272773,272797,2022-08-05 03:00:00,2022-08-05 03:05:00,2022-08-05 05:05:00,1,24
272806,272807,272831,2022-08-05 05:50:00,2022-08-05 05:55:00,2022-08-05 07:55:00,-1,24
272830,272831,272855,2022-08-05 07:50:00,2022-08-05 07:55:00,2022-08-05 09:55:00,1,24
272885,272886,272910,2022-08-05 12:25:00,2022-08-05 12:30:00,2022-08-05 14:30:00,1,24
272911,272912,272936,2022-08-05 14:35:00,2022-08-05 14:40:00,2022-08-05 16:40:00,-1,24
272943,272944,272968,2022-08-05 17:15:00,2022-08-05 17:20:00,2022-08-05 19:20:00,1,24
272978,272979,273003,2022-08-05 20:10:00,2022-08-05 20:15:00,2022-08-05 22:15:00,-1,24
273018,273019,273043,2022-08-05 23:30:00,2022-08-05 23:35:00,2022-08-06 01:35:00,1,24
273048,273049,273073,2022-08-06 02:00:00,2022-08-06 02:05:00,2022-08-06 04:05:00,-1,24
273089,273090,273114,2022-08-06 05:25:00,2022-08-06 05:30:00,2022-08-06 07:30:00,1,24
273166,273167,273191,2022-08-06 11:50:00,2022-08-06 11:55:00,2022-08-06 13:55:00,1,24
273198,273199,273223,2022-08-06 14:30:00,2022-08-06 14:35:00,2022-08-06 16:35:00,-1,24
273224,273225,273249,2022-08-06 16:40:00,2022-08-06 16:45:00,2022-08-06 18:45:00,1,24
273250,273251,273275,2022-08-06 18:50:00,2022-08-06 18:55:00,2022-08-06 20:55:00,1,24
273287,273288,273312,2022-08-06 21:55:00,2022-08-06 22:00:00,2022-08-07 00:00:00,-1,24
273312,273313,273337,2022-08-07 00:00:00,2022-08-07 00:05:00,2022-08-07 02:05:00,1,24
273354,273355,273379,2022-08-07 03:30:00,2022-08-07 03:35:00,2022-08-07 05:35:00,1,24
273381,273382,273406,2022-08-07 05:45:00,2022-08-07 05:50:00,2022-08-07 07:50:00,1,24
273410,273411,273435,2022-08-07 08:10:00,2022-08-07 08:15:00,2022-08-07 10:15:00,1,24
273434,273435,273459,2022-08-07 10:10:00,2022-08-07 10:15:00,2022-08-07 12:15:00,1,24
273471,273472,273496,2022-08-07 13:15:00,2022-08-07 13:20:00,2022-08-07 15:20:00,-1,24
273506,273507,273531,2022-08-07 16:10:00,2022-08-07 16:15:00,2022-08-07 18:15:00,1,24
273535,273536,273560,2022-08-07 18:35:00,2022-08-07 18:40:00,2022-08-07 20:40:00,-1,24
273599,273600,273624,2022-08-07 23:55:00,2022-08-08 00:00:00,2022-08-08 02:00:00,1,24
273626,273627,273651,2022-08-08 02:10:00,2022-08-08 02:15:00,2022-08-08 04:15:00,-1,24
273698,273699,273723,2022-08-08 08:10:00,2022-08-08 08:15:00,2022-08-08 10:15:00,1,24
273743,273744,273768,2022-08-08 11:55:00,2022-08-08 12:00:00,2022-08-08 14:00:00,-1,24
273820,273821,273845,2022-08-08 18:20:00,2022-08-08 18:25:00,2022-08-08 20:25:00,1,24
273876,273877,273901,2022-08-08 23:00:00,2022-08-08 23:05:00,2022-08-09 01:05:00,1,24
273911,273912,273936,2022-08-09 01:55:00,2022-08-09 02:00:00,2022-08-09 04:00:00,-1,24
273946,273947,273971,2022-08-09 04:50:00,2022-08-09 04:55:00,2022-08-09 06:55:00,-1,24
273970,273971,273995,2022-08-09 06:50:00,2022-08-09 06:55:00,2022-08-09 08:55:00,1,24
273995,273996,274020,2022-08-09 08:55:00,2022-08-09 09:00:00,2022-08-09 11:00:00,1,24
274103,274104,274128,2022-08-09 17:55:00,2022-08-09 18:00:00,2022-08-09 20:00:00,1,24
274151,274152,274176,2022-08-09 21:55:00,2022-08-09 22:00:00,2022-08-10 00:00:00,-1,24
274201,274202,274226,2022-08-10 02:05:00,2022-08-10 02:10:00,2022-08-10 04:10:00,-1,24
274305,274306,274330,2022-08-10 10:45:00,2022-08-10 10:50:00,2022-08-10 12:50:00,1,24
274369,274370,274394,2022-08-10 16:05:00,2022-08-10 16:10:00,2022-08-10 18:10:00,1,24
274418,274419,274443,2022-08-10 20:10:00,2022-08-10 20:15:00,2022-08-10 22:15:00,1,24
274445,274446,274470,2022-08-10 22:25:00,2022-08-10 22:30:00,2022-08-11 00:30:00,-1,24
274475,274476,274500,2022-08-11 00:55:00,2022-08-11 01:00:00,2022-08-11 03:00:00,1,24
274499,274500,274524,2022-08-11 02:55:00,2022-08-11 03:00:00,2022-08-11 05:00:00,1,24
274531,274532,274556,2022-08-11 05:35:00,2022-08-11 05:40:00,2022-08-11 07:40:00,-1,24
274594,274595,274619,2022-08-11 10:50:00,2022-08-11 10:55:00,2022-08-11 12:55:00,1,24
274635,274636,274660,2022-08-11 14:15:00,2022-08-11 14:20:00,2022-08-11 16:20:00,1,24
274666,274667,274691,2022-08-11 16:50:00,2022-08-11 16:55:00,2022-08-11 18:55:00,-1,24
274695,274696,274720,2022-08-11 19:15:00,2022-08-11 19:20:00,2022-08-11 21:20:00,-1,24
274772,274773,274797,2022-08-12 01:40:00,2022-08-12 01:45:00,2022-08-12 03:45:00,-1,24
274802,274803,274827,2022-08-12 04:10:00,2022-08-12 04:15:00,2022-08-12 06:15:00,1,24
274829,274830,274854,2022-08-12 06:25:00,2022-08-12 06:30:00,2022-08-12 08:30:00,1,24
274868,274869,274893,2022-08-12 09:40:00,2022-08-12 09:45:00,2022-08-12 11:45:00,-1,24
274910,274911,274935,2022-08-12 13:10:00,2022-08-12 13:15:00,2022-08-12 15:15:00,-1,24
274942,274943,274967,2022-08-12 15:50:00,2022-08-12 15:55:00,2022-08-12 17:55:00,-1,24
274980,274981,275005,2022-08-12 19:00:00,2022-08-12 19:05:00,2022-08-12 21:05:00,-1,24
275010,275011,275035,2022-08-12 21:30:00,2022-08-12 21:35:00,2022-08-12 23:35:00,-1,24
275035,275036,275060,2022-08-12 23:35:00,2022-08-12 23:40:00,2022-08-13 01:40:00,1,24
275070,275071,275095,2022-08-13 02:30:00,2022-08-13 02:35:00,2022-08-13 04:35:00,1,24
275096,275097,275121,2022-08-13 04:40:00,2022-08-13 04:45:00,2022-08-13 06:45:00,1,24
275127,275128,275152,2022-08-13 07:15:00,2022-08-13 07:20:00,2022-08-13 09:20:00,1,24
275164,275165,275189,2022-08-13 10:20:00,2022-08-13 10:25:00,2022-08-13 12:25:00,1,24
275200,275201,275225,2022-08-13 13:20:00,2022-08-13 13:25:00,2022-08-13 15:25:00,-1,24
275251,275252,275276,2022-08-13 17:35:00,2022-08-13 17:40:00,2022-08-13 19:40:00,-1,24
275301,275302,275326,2022-08-13 21:45:00,2022-08-13 21:50:00,2022-08-13 23:50:00,-1,24
275347,275348,275372,2022-08-14 01:35:00,2022-08-14 01:40:00,2022-08-14 03:40:00,1,24
275385,275386,275410,2022-08-14 04:45:00,2022-08-14 04:50:00,2022-08-14 06:50:00,-1,24
275464,275465,275489,2022-08-14 11:20:00,2022-08-14 11:25:00,2022-08-14 13:25:00,1,24
275510,275511,275535,2022-08-14 15:10:00,2022-08-14 15:15:00,2022-08-14 17:15:00,1,24
275556,275557,275581,2022-08-14 19:00:00,2022-08-14 19:05:00,2022-08-14 21:05:00,1,24
275600,275601,275625,2022-08-14 22:40:00,2022-08-14 22:45:00,2022-08-15 00:45:00,1,24
275636,275637,275661,2022-08-15 01:40:00,2022-08-15 01:45:00,2022-08-15 03:45:00,-1,24
275666,275667,275691,2022-08-15 04:10:00,2022-08-15 04:15:00,2022-08-15 06:15:00,1,24
275696,275697,275721,2022-08-15 06:40:00,2022-08-15 06:45:00,2022-08-15 08:45:00,-1,24
275724,275725,275749,2022-08-15 09:00:00,2022-08-15 09:05:00,2022-08-15 11:05:00,-1,24
275750,275751,275775,2022-08-15 11:10:00,2022-08-15 11:15:00,2022-08-15 13:15:00,1,24
275777,275778,275802,2022-08-15 13:25:00,2022-08-15 13:30:00,2022-08-15 15:30:00,1,24
275807,275808,275832,2022-08-15 15:55:00,2022-08-15 16:00:00,2022-08-15 18:00:00,-1,24
275831,275832,275856,2022-08-15 17:55:00,2022-08-15 18:00:00,2022-08-15 20:00:00,-1,24
275855,275856,275880,2022-08-15 19:55:00,2022-08-15 20:00:00,2022-08-15 22:00:00,-1,24
275890,275891,275915,2022-08-15 22:50:00,2022-08-15 22:55:00,2022-08-16 00:55:00,-1,24
275914,275915,275939,2022-08-16 00:50:00,2022-08-16 00:55:00,2022-08-16 02:55:00,-1,24
275943,275944,275968,2022-08-16 03:15:00,2022-08-16 03:20:00,2022-08-16 05:20:00,-1,24
275968,275969,275993,2022-08-16 05:20:00,2022-08-16 05:25:00,2022-08-16 07:25:00,-1,24
275993,275994,276018,2022-08-16 07:25:00,2022-08-16 07:30:00,2022-08-16 09:30:00,1,24
276017,276018,276042,2022-08-16 09:25:00,2022-08-16 09:30:00,2022-08-16 11:30:00,1,24
276042,276043,276067,2022-08-16 11:30:00,2022-08-16 11:35:00,2022-08-16 13:35:00,-1,24
276070,276071,276095,2022-08-16 13:50:00,2022-08-16 13:55:00,2022-08-16 15:55:00,-1,24
276098,276099,276123,2022-08-16 16:10:00,2022-08-16 16:15:00,2022-08-16 18:15:00,1,24
276125,276126,276150,2022-08-16 18:25:00,2022-08-16 18:30:00,2022-08-16 20:30:00,1,24
276150,276151,276175,2022-08-16 20:30:00,2022-08-16 20:35:00,2022-08-16 22:35:00,-1,24
276175,276176,276200,2022-08-16 22:35:00,2022-08-16 22:40:00,2022-08-17 00:40:00,-1,24
276210,276211,276235,2022-08-17 01:30:00,2022-08-17 01:35:00,2022-08-17 03:35:00,-1,24
276234,276235,276259,2022-08-17 03:30:00,2022-08-17 03:35:00,2022-08-17 05:35:00,-1,24
276287,276288,276312,2022-08-17 07:55:00,2022-08-17 08:00:00,2022-08-17 10:00:00,-1,24
276362,276363,276387,2022-08-17 14:10:00,2022-08-17 14:15:00,2022-08-17 16:15:00,-1,24
276388,276389,276413,2022-08-17 16:20:00,2022-08-17 16:25:00,2022-08-17 18:25:00,-1,24
276412,276413,276437,2022-08-17 18:20:00,2022-08-17 18:25:00,2022-08-17 20:25:00,1,24
276460,276461,276485,2022-08-17 22:20:00,2022-08-17 22:25:00,2022-08-18 00:25:00,1,24
276505,276506,276530,2022-08-18 02:05:00,2022-08-18 02:10:00,2022-08-18 04:10:00,1,24
276538,276539,276563,2022-08-18 04:50:00,2022-08-18 04:55:00,2022-08-18 06:55:00,-1,24
276562,276563,276587,2022-08-18 06:50:00,2022-08-18 06:55:00,2022-08-18 08:55:00,-1,24
276646,276647,276671,2022-08-18 13:50:00,2022-08-18 13:55:00,2022-08-18 15:55:00,1,24
276709,276710,276734,2022-08-18 19:05:00,2022-08-18 19:10:00,2022-08-18 21:10:00,1,24
276746,276747,276771,2022-08-18 22:10:00,2022-08-18 22:15:00,2022-08-19 00:15:00,1,24
276792,276793,276817,2022-08-19 02:00:00,2022-08-19 02:05:00,2022-08-19 04:05:00,1,24
276842,276843,276867,2022-08-19 06:10:00,2022-08-19 06:15:00,2022-08-19 08:15:00,1,24
276892,276893,276917,2022-08-19 10:20:00,2022-08-19 10:25:00,2022-08-19 12:25:00,-1,24
276983,276984,277008,2022-08-19 17:55:00,2022-08-19 18:00:00,2022-08-19 20:00:00,-1,24
277024,277025,277049,2022-08-19 21:20:00,2022-08-19 21:25:00,2022-08-19 23:25:00,-1,24
277059,277060,277084,2022-08-20 00:15:00,2022-08-20 00:20:00,2022-08-20 02:20:00,-1,24
277100,277101,277125,2022-08-20 03:40:00,2022-08-20 03:45:00,2022-08-20 05:45:00,1,24
277131,277132,277156,2022-08-20 06:15:00,2022-08-20 06:20:00,2022-08-20 08:20:00,-1,24
277160,277161,277185,2022-08-20 08:40:00,2022-08-20 08:45:00,2022-08-20 10:45:00,1,24
277208,277209,277233,2022-08-20 12:40:00,2022-08-20 12:45:00,2022-08-20 14:45:00,-1,24
277274,277275,277299,2022-08-20 18:10:00,2022-08-20 18:15:00,2022-08-20 20:15:00,1,24
277303,277304,277328,2022-08-20 20:35:00,2022-08-20 20:40:00,2022-08-20 22:40:00,-1,24
277333,277334,277358,2022-08-20 23:05:00,2022-08-20 23:10:00,2022-08-21 01:10:00,1,24
277386,277387,277411,2022-08-21 03:30:00,2022-08-21 03:35:00,2022-08-21 05:35:00,-1,24
277440,277441,277465,2022-08-21 08:00:00,2022-08-21 08:05:00,2022-08-21 10:05:00,1,24
277527,277528,277552,2022-08-21 15:15:00,2022-08-21 15:20:00,2022-08-21 17:20:00,-1,24
277585,277586,277610,2022-08-21 20:05:00,2022-08-21 20:10:00,2022-08-21 22:10:00,-1,24
277611,277612,277636,2022-08-21 22:15:00,2022-08-21 22:20:00,2022-08-22 00:20:00,-1,24
277636,277637,277661,2022-08-22 00:20:00,2022-08-22 00:25:00,2022-08-22 02:25:00,-1,24
277678,277679,277703,2022-08-22 03:50:00,2022-08-22 03:55:00,2022-08-22 05:55:00,-1,24
277717,277718,277742,2022-08-22 07:05:00,2022-08-22 07:10:00,2022-08-22 09:10:00,1,24
277752,277753,277777,2022-08-22 10:00:00,2022-08-22 10:05:00,2022-08-22 12:05:00,1,24
277801,277802,277826,2022-08-22 14:05:00,2022-08-22 14:10:00,2022-08-22 16:10:00,1,24
277831,277832,277856,2022-08-22 16:35:00,2022-08-22 16:40:00,2022-08-22 18:40:00,1,24
277858,277859,277883,2022-08-22 18:50:00,2022-08-22 18:55:00,2022-08-22 20:55:00,-1,24
277884,277885,277909,2022-08-22 21:00:00,2022-08-22 21:05:00,2022-08-22 23:05:00,1,24
277920,277921,277945,2022-08-23 00:00:00,2022-08-23 00:05:00,2022-08-23 02:05:00,1,24
277947,277948,277972,2022-08-23 02:15:00,2022-08-23 02:20:00,2022-08-23 04:20:00,-1,24
