setup_position,signal_position,entry_position,exit_position,setup_date,signal_date,entry_date,exit_date,side,branch,hold_bars
33295,33296,33297,33309,2020-04-25 14:35:00,2020-04-25 14:40:00,2020-04-25 14:45:00,2020-04-25 15:45:00,-1,lvrt_r0,12
33347,33348,33349,33361,2020-04-25 18:55:00,2020-04-25 19:00:00,2020-04-25 19:05:00,2020-04-25 20:05:00,1,lvrt_r0,12
33426,33427,33428,33440,2020-04-26 01:30:00,2020-04-26 01:35:00,2020-04-26 01:40:00,2020-04-26 02:40:00,-1,lvrt_r0,12
33456,33457,33458,33470,2020-04-26 04:00:00,2020-04-26 04:05:00,2020-04-26 04:10:00,2020-04-26 05:10:00,1,lvrt_r0,12
33485,33486,33487,33499,2020-04-26 06:25:00,2020-04-26 06:30:00,2020-04-26 06:35:00,2020-04-26 07:35:00,-1,lvrt_r0,12
33510,33511,33512,33524,2020-04-26 08:30:00,2020-04-26 08:35:00,2020-04-26 08:40:00,2020-04-26 09:40:00,1,lvrt_r0,12
33641,33642,33643,33655,2020-04-26 19:25:00,2020-04-26 19:30:00,2020-04-26 19:35:00,2020-04-26 20:35:00,1,lvrt_r0,12
33995,33996,33997,34009,2020-04-28 00:55:00,2020-04-28 01:00:00,2020-04-28 01:05:00,2020-04-28 02:05:00,-1,lvrt_r0,12
34050,34051,34052,34064,2020-04-28 05:30:00,2020-04-28 05:35:00,2020-04-28 05:40:00,2020-04-28 06:40:00,-1,lvrt_r0,12
34128,34129,34130,34142,2020-04-28 12:00:00,2020-04-28 12:05:00,2020-04-28 12:10:00,2020-04-28 13:10:00,1,lvrt_r0,12
34180,34181,34182,34194,2020-04-28 16:20:00,2020-04-28 16:25:00,2020-04-28 16:30:00,2020-04-28 17:30:00,-1,lvrt_r0,12
34733,34734,34735,34747,2020-04-30 14:25:00,2020-04-30 14:30:00,2020-04-30 14:35:00,2020-04-30 15:35:00,1,lvrt_r0,12
35083,35084,35085,35097,2020-05-01 19:35:00,2020-05-01 19:40:00,2020-05-01 19:45:00,2020-05-01 20:45:00,-1,lvrt_r0,12
35361,35362,35363,35375,2020-05-02 18:45:00,2020-05-02 18:50:00,2020-05-02 18:55:00,2020-05-02 19:55:00,-1,lvrt_r0,12
35400,35401,35402,35414,2020-05-02 22:00:00,2020-05-02 22:05:00,2020-05-02 22:10:00,2020-05-02 23:10:00,-1,lvrt_r0,12
35426,35427,35428,35440,2020-05-03 00:10:00,2020-05-03 00:15:00,2020-05-03 00:20:00,2020-05-03 01:20:00,1,lvrt_r0,12
35453,35454,35455,35467,2020-05-03 02:25:00,2020-05-03 02:30:00,2020-05-03 02:35:00,2020-05-03 03:35:00,-1,lvrt_r0,12
35645,35646,35647,35659,2020-05-03 18:25:00,2020-05-03 18:30:00,2020-05-03 18:35:00,2020-05-03 19:35:00,-1,lvrt_r0,12
35752,35753,35754,35766,2020-05-04 03:20:00,2020-05-04 03:25:00,2020-05-04 03:30:00,2020-05-04 04:30:00,1,lvrt_r0,12
35939,35940,35941,35953,2020-05-04 18:55:00,2020-05-04 19:00:00,2020-05-04 19:05:00,2020-05-04 20:05:00,-1,lvrt_r0,12
36674,36675,36676,36688,2020-05-07 08:10:00,2020-05-07 08:15:00,2020-05-07 08:20:00,2020-05-07 09:20:00,-1,lvrt_r0,12
39785,39786,39787,39799,2020-05-18 03:25:00,2020-05-18 03:30:00,2020-05-18 03:35:00,2020-05-18 04:35:00,-1,lvrt_r0,12
41106,41107,41108,41120,2020-05-22 17:30:00,2020-05-22 17:35:00,2020-05-22 17:40:00,2020-05-22 18:40:00,1,lvrt_r0,12
44009,44010,44011,44023,2020-06-01 19:25:00,2020-06-01 19:30:00,2020-06-01 19:35:00,2020-06-01 20:35:00,-1,lvrt_r0,12
44689,44690,44691,44703,2020-06-04 04:05:00,2020-06-04 04:10:00,2020-06-04 04:15:00,2020-06-04 05:15:00,1,lvrt_r0,12
44966,44967,44968,44980,2020-06-05 03:10:00,2020-06-05 03:15:00,2020-06-05 03:20:00,2020-06-05 04:20:00,-1,lvrt_r0,12
45037,45038,45039,45051,2020-06-05 09:05:00,2020-06-05 09:10:00,2020-06-05 09:15:00,2020-06-05 10:15:00,1,lvrt_r0,12
45207,45208,45209,45221,2020-06-05 23:15:00,2020-06-05 23:20:00,2020-06-05 23:25:00,2020-06-06 00:25:00,1,lvrt_r0,12
45263,45264,45265,45277,2020-06-06 03:55:00,2020-06-06 04:00:00,2020-06-06 04:05:00,2020-06-06 05:05:00,-1,lvrt_r0,12
45507,45508,45509,45521,2020-06-07 00:15:00,2020-06-07 00:20:00,2020-06-07 00:25:00,2020-06-07 01:25:00,1,lvrt_r0,12
45560,45561,45562,45574,2020-06-07 04:40:00,2020-06-07 04:45:00,2020-06-07 04:50:00,2020-06-07 05:50:00,1,lvrt_r0,12
45598,45599,45600,45612,2020-06-07 07:50:00,2020-06-07 07:55:00,2020-06-07 08:00:00,2020-06-07 09:00:00,1,lvrt_r0,12
46042,46043,46044,46056,2020-06-08 20:50:00,2020-06-08 20:55:00,2020-06-08 21:00:00,2020-06-08 22:00:00,1,lvrt_r0,12
46097,46098,46099,46111,2020-06-09 01:25:00,2020-06-09 01:30:00,2020-06-09 01:35:00,2020-06-09 02:35:00,-1,lvrt_r0,12
46172,46173,46174,46186,2020-06-09 07:40:00,2020-06-09 07:45:00,2020-06-09 07:50:00,2020-06-09 08:50:00,1,lvrt_r0,12
46214,46215,46216,46228,2020-06-09 11:10:00,2020-06-09 11:15:00,2020-06-09 11:20:00,2020-06-09 12:20:00,-1,lvrt_r0,12
46232,46233,46234,46246,2020-06-09 12:40:00,2020-06-09 12:45:00,2020-06-09 12:50:00,2020-06-09 13:50:00,1,lvrt_r0,12
46351,46352,46353,46365,2020-06-09 22:35:00,2020-06-09 22:40:00,2020-06-09 22:45:00,2020-06-09 23:45:00,-1,lvrt_r0,12
46466,46467,46468,46480,2020-06-10 08:10:00,2020-06-10 08:15:00,2020-06-10 08:20:00,2020-06-10 09:20:00,1,lvrt_r0,12
46508,46509,46510,46522,2020-06-10 11:40:00,2020-06-10 11:45:00,2020-06-10 11:50:00,2020-06-10 12:50:00,1,lvrt_r0,12
46619,46620,46621,46633,2020-06-10 20:55:00,2020-06-10 21:00:00,2020-06-10 21:05:00,2020-06-10 22:05:00,1,lvrt_r0,12
46749,46750,46751,46763,2020-06-11 07:45:00,2020-06-11 07:50:00,2020-06-11 07:55:00,2020-06-11 08:55:00,-1,lvrt_r0,12
47270,47271,47272,47284,2020-06-13 03:10:00,2020-06-13 03:15:00,2020-06-13 03:20:00,2020-06-13 04:20:00,1,lvrt_r0,12
47300,47301,47302,47314,2020-06-13 05:40:00,2020-06-13 05:45:00,2020-06-13 05:50:00,2020-06-13 06:50:00,-1,lvrt_r0,12
47325,47326,47327,47339,2020-06-13 07:45:00,2020-06-13 07:50:00,2020-06-13 07:55:00,2020-06-13 08:55:00,-1,lvrt_r0,12
47457,47458,47459,47471,2020-06-13 18:45:00,2020-06-13 18:50:00,2020-06-13 18:55:00,2020-06-13 19:55:00,1,lvrt_r0,12
47519,47520,47521,47533,2020-06-13 23:55:00,2020-06-14 00:00:00,2020-06-14 00:05:00,2020-06-14 01:05:00,-1,lvrt_r0,12
47541,47542,47543,47555,2020-06-14 01:45:00,2020-06-14 01:50:00,2020-06-14 01:55:00,2020-06-14 02:55:00,-1,lvrt_r0,12
47559,47560,47561,47573,2020-06-14 03:15:00,2020-06-14 03:20:00,2020-06-14 03:25:00,2020-06-14 04:25:00,-1,lvrt_r0,12
47590,47591,47592,47604,2020-06-14 05:50:00,2020-06-14 05:55:00,2020-06-14 06:00:00,2020-06-14 07:00:00,-1,lvrt_r0,12
47626,47627,47628,47640,2020-06-14 08:50:00,2020-06-14 08:55:00,2020-06-14 09:00:00,2020-06-14 10:00:00,-1,lvrt_r0,12
47730,47731,47732,47744,2020-06-14 17:30:00,2020-06-14 17:35:00,2020-06-14 17:40:00,2020-06-14 18:40:00,1,lvrt_r0,12
47814,47815,47816,47828,2020-06-15 00:30:00,2020-06-15 00:35:00,2020-06-15 00:40:00,2020-06-15 01:40:00,-1,lvrt_r0,12
47964,47965,47966,47978,2020-06-15 13:00:00,2020-06-15 13:05:00,2020-06-15 13:10:00,2020-06-15 14:10:00,1,lvrt_r0,12
48111,48112,48113,48125,2020-06-16 01:15:00,2020-06-16 01:20:00,2020-06-16 01:25:00,2020-06-16 02:25:00,-1,lvrt_r0,12
48412,48413,48414,48426,2020-06-17 02:20:00,2020-06-17 02:25:00,2020-06-17 02:30:00,2020-06-17 03:30:00,1,lvrt_r0,12
48435,48436,48437,48449,2020-06-17 04:15:00,2020-06-17 04:20:00,2020-06-17 04:25:00,2020-06-17 05:25:00,1,lvrt_r0,12
48452,48453,48454,48466,2020-06-17 05:40:00,2020-06-17 05:45:00,2020-06-17 05:50:00,2020-06-17 06:50:00,-1,lvrt_r0,12
48472,48473,48474,48486,2020-06-17 07:20:00,2020-06-17 07:25:00,2020-06-17 07:30:00,2020-06-17 08:30:00,1,lvrt_r0,12
48510,48511,48512,48524,2020-06-17 10:30:00,2020-06-17 10:35:00,2020-06-17 10:40:00,2020-06-17 11:40:00,1,lvrt_r0,12
48541,48542,48543,48555,2020-06-17 13:05:00,2020-06-17 13:10:00,2020-06-17 13:15:00,2020-06-17 14:15:00,-1,lvrt_r0,12
48699,48700,48701,48713,2020-06-18 02:15:00,2020-06-18 02:20:00,2020-06-18 02:25:00,2020-06-18 03:25:00,1,lvrt_r0,12
48714,48715,48716,48728,2020-06-18 03:30:00,2020-06-18 03:35:00,2020-06-18 03:40:00,2020-06-18 04:40:00,-1,lvrt_r0,12
48736,48737,48738,48750,2020-06-18 05:20:00,2020-06-18 05:25:00,2020-06-18 05:30:00,2020-06-18 06:30:00,-1,lvrt_r0,12
48771,48772,48773,48785,2020-06-18 08:15:00,2020-06-18 08:20:00,2020-06-18 08:25:00,2020-06-18 09:25:00,-1,lvrt_r0,12
48870,48871,48872,48884,2020-06-18 16:30:00,2020-06-18 16:35:00,2020-06-18 16:40:00,2020-06-18 17:40:00,1,lvrt_r0,12
48883,48884,48885,48897,2020-06-18 17:35:00,2020-06-18 17:40:00,2020-06-18 17:45:00,2020-06-18 18:45:00,1,lvrt_r0,12
48900,48901,48902,48914,2020-06-18 19:00:00,2020-06-18 19:05:00,2020-06-18 19:10:00,2020-06-18 20:10:00,1,lvrt_r0,12
48916,48917,48918,48930,2020-06-18 20:20:00,2020-06-18 20:25:00,2020-06-18 20:30:00,2020-06-18 21:30:00,1,lvrt_r0,12
49278,49279,49280,49292,2020-06-20 02:30:00,2020-06-20 02:35:00,2020-06-20 02:40:00,2020-06-20 03:40:00,-1,lvrt_r0,12
49341,49342,49343,49355,2020-06-20 07:45:00,2020-06-20 07:50:00,2020-06-20 07:55:00,2020-06-20 08:55:00,1,lvrt_r0,12
49365,49366,49367,49379,2020-06-20 09:45:00,2020-06-20 09:50:00,2020-06-20 09:55:00,2020-06-20 10:55:00,-1,lvrt_r0,12
49377,49378,49379,49391,2020-06-20 10:45:00,2020-06-20 10:50:00,2020-06-20 10:55:00,2020-06-20 11:55:00,1,lvrt_r0,12
49569,49570,49571,49583,2020-06-21 02:45:00,2020-06-21 02:50:00,2020-06-21 02:55:00,2020-06-21 03:55:00,1,lvrt_r0,12
49599,49600,49601,49613,2020-06-21 05:15:00,2020-06-21 05:20:00,2020-06-21 05:25:00,2020-06-21 06:25:00,-1,lvrt_r0,12
49638,49639,49640,49652,2020-06-21 08:30:00,2020-06-21 08:35:00,2020-06-21 08:40:00,2020-06-21 09:40:00,-1,lvrt_r0,12
49776,49777,49778,49790,2020-06-21 20:00:00,2020-06-21 20:05:00,2020-06-21 20:10:00,2020-06-21 21:10:00,-1,lvrt_r0,12
50005,50006,50007,50019,2020-06-22 15:05:00,2020-06-22 15:10:00,2020-06-22 15:15:00,2020-06-22 16:15:00,-1,lvrt_r0,12
50179,50180,50181,50193,2020-06-23 05:35:00,2020-06-23 05:40:00,2020-06-23 05:45:00,2020-06-23 06:45:00,-1,lvrt_r0,12
50193,50194,50195,50207,2020-06-23 06:45:00,2020-06-23 06:50:00,2020-06-23 06:55:00,2020-06-23 07:55:00,-1,lvrt_r0,12
50357,50358,50359,50371,2020-06-23 20:25:00,2020-06-23 20:30:00,2020-06-23 20:35:00,2020-06-23 21:35:00,1,lvrt_r0,12
50374,50375,50376,50388,2020-06-23 21:50:00,2020-06-23 21:55:00,2020-06-23 22:00:00,2020-06-23 23:00:00,-1,lvrt_r0,12
51309,51310,51311,51323,2020-06-27 03:45:00,2020-06-27 03:50:00,2020-06-27 03:55:00,2020-06-27 04:55:00,1,lvrt_r0,12
51583,51584,51585,51597,2020-06-28 02:35:00,2020-06-28 02:40:00,2020-06-28 02:45:00,2020-06-28 03:45:00,1,lvrt_r0,12
51760,51761,51762,51774,2020-06-28 17:20:00,2020-06-28 17:25:00,2020-06-28 17:30:00,2020-06-28 18:30:00,1,lvrt_r0,12
51875,51876,51877,51889,2020-06-29 02:55:00,2020-06-29 03:00:00,2020-06-29 03:05:00,2020-06-29 04:05:00,-1,lvrt_r0,12
51898,51899,51900,51912,2020-06-29 04:50:00,2020-06-29 04:55:00,2020-06-29 05:00:00,2020-06-29 06:00:00,-1,lvrt_r0,12
52544,52545,52546,52558,2020-07-01 10:40:00,2020-07-01 10:45:00,2020-07-01 10:50:00,2020-07-01 11:50:00,1,lvrt_r0,12
52961,52962,52963,52975,2020-07-02 21:25:00,2020-07-02 21:30:00,2020-07-02 21:35:00,2020-07-02 22:35:00,-1,lvrt_r0,12
53043,53044,53045,53057,2020-07-03 04:15:00,2020-07-03 04:20:00,2020-07-03 04:25:00,2020-07-03 05:25:00,1,lvrt_r0,12
53089,53090,53091,53103,2020-07-03 08:05:00,2020-07-03 08:10:00,2020-07-03 08:15:00,2020-07-03 09:15:00,-1,lvrt_r0,12
53193,53194,53195,53207,2020-07-03 16:45:00,2020-07-03 16:50:00,2020-07-03 16:55:00,2020-07-03 17:55:00,1,lvrt_r0,12
53256,53257,53258,53270,2020-07-03 22:00:00,2020-07-03 22:05:00,2020-07-03 22:10:00,2020-07-03 23:10:00,1,lvrt_r0,12
53291,53292,53293,53305,2020-07-04 00:55:00,2020-07-04 01:00:00,2020-07-04 01:05:00,2020-07-04 02:05:00,-1,lvrt_r0,12
53352,53353,53354,53366,2020-07-04 06:00:00,2020-07-04 06:05:00,2020-07-04 06:10:00,2020-07-04 07:10:00,1,lvrt_r0,12
53435,53436,53437,53449,2020-07-04 12:55:00,2020-07-04 13:00:00,2020-07-04 13:05:00,2020-07-04 14:05:00,-1,lvrt_r0,12
53484,53485,53486,53498,2020-07-04 17:00:00,2020-07-04 17:05:00,2020-07-04 17:10:00,2020-07-04 18:10:00,-1,lvrt_r0,12
53771,53772,53773,53785,2020-07-05 16:55:00,2020-07-05 17:00:00,2020-07-05 17:05:00,2020-07-05 18:05:00,-1,lvrt_r0,12
54126,54127,54128,54140,2020-07-06 22:30:00,2020-07-06 22:35:00,2020-07-06 22:40:00,2020-07-06 23:40:00,1,lvrt_r0,12
54275,54276,54277,54289,2020-07-07 10:55:00,2020-07-07 11:00:00,2020-07-07 11:05:00,2020-07-07 12:05:00,-1,lvrt_r0,12
54511,54512,54513,54525,2020-07-08 06:35:00,2020-07-08 06:40:00,2020-07-08 06:45:00,2020-07-08 07:45:00,1,lvrt_r0,12
54717,54718,54719,54731,2020-07-08 23:45:00,2020-07-08 23:50:00,2020-07-08 23:55:00,2020-07-09 00:55:00,-1,lvrt_r0,12
54752,54753,54754,54766,2020-07-09 02:40:00,2020-07-09 02:45:00,2020-07-09 02:50:00,2020-07-09 03:50:00,1,lvrt_r0,12
55332,55333,55334,55346,2020-07-11 03:00:00,2020-07-11 03:05:00,2020-07-11 03:10:00,2020-07-11 04:10:00,-1,lvrt_r0,12
55362,55363,55364,55376,2020-07-11 05:30:00,2020-07-11 05:35:00,2020-07-11 05:40:00,2020-07-11 06:40:00,1,lvrt_r0,12
55422,55423,55424,55436,2020-07-11 10:30:00,2020-07-11 10:35:00,2020-07-11 10:40:00,2020-07-11 11:40:00,-1,lvrt_r0,12
55919,55920,55921,55933,2020-07-13 03:55:00,2020-07-13 04:00:00,2020-07-13 04:05:00,2020-07-13 05:05:00,1,lvrt_r0,12
56491,56492,56493,56505,2020-07-15 03:35:00,2020-07-15 03:40:00,2020-07-15 03:45:00,2020-07-15 04:45:00,-1,lvrt_r0,12
56516,56517,56518,56530,2020-07-15 05:40:00,2020-07-15 05:45:00,2020-07-15 05:50:00,2020-07-15 06:50:00,1,lvrt_r0,12
56554,56555,56556,56568,2020-07-15 08:50:00,2020-07-15 08:55:00,2020-07-15 09:00:00,2020-07-15 10:00:00,-1,lvrt_r0,12
56611,56612,56613,56625,2020-07-15 13:35:00,2020-07-15 13:40:00,2020-07-15 13:45:00,2020-07-15 14:45:00,1,lvrt_r0,12
56626,56627,56628,56640,2020-07-15 14:50:00,2020-07-15 14:55:00,2020-07-15 15:00:00,2020-07-15 16:00:00,-1,lvrt_r0,12
56781,56782,56783,56795,2020-07-16 03:45:00,2020-07-16 03:50:00,2020-07-16 03:55:00,2020-07-16 04:55:00,1,lvrt_r0,12
56804,56805,56806,56818,2020-07-16 05:40:00,2020-07-16 05:45:00,2020-07-16 05:50:00,2020-07-16 06:50:00,-1,lvrt_r0,12
56974,56975,56976,56988,2020-07-16 19:50:00,2020-07-16 19:55:00,2020-07-16 20:00:00,2020-07-16 21:00:00,1,lvrt_r0,12
57018,57019,57020,57032,2020-07-16 23:30:00,2020-07-16 23:35:00,2020-07-16 23:40:00,2020-07-17 00:40:00,-1,lvrt_r0,12
57040,57041,57042,57054,2020-07-17 01:20:00,2020-07-17 01:25:00,2020-07-17 01:30:00,2020-07-17 02:30:00,-1,lvrt_r0,12
57106,57107,57108,57120,2020-07-17 06:50:00,2020-07-17 06:55:00,2020-07-17 07:00:00,2020-07-17 08:00:00,1,lvrt_r0,12
57341,57342,57343,57355,2020-07-18 02:25:00,2020-07-18 02:30:00,2020-07-18 02:35:00,2020-07-18 03:35:00,1,lvrt_r0,12
57520,57521,57522,57534,2020-07-18 17:20:00,2020-07-18 17:25:00,2020-07-18 17:30:00,2020-07-18 18:30:00,1,lvrt_r0,12
57564,57565,57566,57578,2020-07-18 21:00:00,2020-07-18 21:05:00,2020-07-18 21:10:00,2020-07-18 22:10:00,1,lvrt_r0,12
57608,57609,57610,57622,2020-07-19 00:40:00,2020-07-19 00:45:00,2020-07-19 00:50:00,2020-07-19 01:50:00,1,lvrt_r0,12
57621,57622,57623,57635,2020-07-19 01:45:00,2020-07-19 01:50:00,2020-07-19 01:55:00,2020-07-19 02:55:00,-1,lvrt_r0,12
57711,57712,57713,57725,2020-07-19 09:15:00,2020-07-19 09:20:00,2020-07-19 09:25:00,2020-07-19 10:25:00,1,lvrt_r0,12
57732,57733,57734,57746,2020-07-19 11:00:00,2020-07-19 11:05:00,2020-07-19 11:10:00,2020-07-19 12:10:00,1,lvrt_r0,12
58015,58016,58017,58029,2020-07-20 10:35:00,2020-07-20 10:40:00,2020-07-20 10:45:00,2020-07-20 11:45:00,1,lvrt_r0,12
58185,58186,58187,58199,2020-07-21 00:45:00,2020-07-21 00:50:00,2020-07-21 00:55:00,2020-07-21 01:55:00,-1,lvrt_r0,12
58213,58214,58215,58227,2020-07-21 03:05:00,2020-07-21 03:10:00,2020-07-21 03:15:00,2020-07-21 04:15:00,1,lvrt_r0,12
58254,58255,58256,58268,2020-07-21 06:30:00,2020-07-21 06:35:00,2020-07-21 06:40:00,2020-07-21 07:40:00,1,lvrt_r0,12
58480,58481,58482,58494,2020-07-22 01:20:00,2020-07-22 01:25:00,2020-07-22 01:30:00,2020-07-22 02:30:00,-1,lvrt_r0,12
59368,59369,59370,59382,2020-07-25 03:20:00,2020-07-25 03:25:00,2020-07-25 03:30:00,2020-07-25 04:30:00,1,lvrt_r0,12
59522,59523,59524,59536,2020-07-25 16:10:00,2020-07-25 16:15:00,2020-07-25 16:20:00,2020-07-25 17:20:00,1,lvrt_r0,12
63192,63193,63194,63206,2020-08-07 10:00:00,2020-08-07 10:05:00,2020-08-07 10:10:00,2020-08-07 11:10:00,-1,lvrt_r0,12
63393,63394,63395,63407,2020-08-08 02:45:00,2020-08-08 02:50:00,2020-08-08 02:55:00,2020-08-08 03:55:00,-1,lvrt_r0,12
64547,64548,64549,64561,2020-08-12 02:55:00,2020-08-12 03:00:00,2020-08-12 03:05:00,2020-08-12 04:05:00,1,lvrt_r0,12
64865,64866,64867,64879,2020-08-13 05:25:00,2020-08-13 05:30:00,2020-08-13 05:35:00,2020-08-13 06:35:00,-1,lvrt_r0,12
66550,66551,66552,66564,2020-08-19 01:50:00,2020-08-19 01:55:00,2020-08-19 02:00:00,2020-08-19 03:00:00,1,lvrt_r0,12
67125,67126,67127,67139,2020-08-21 01:45:00,2020-08-21 01:50:00,2020-08-21 01:55:00,2020-08-21 02:55:00,1,lvrt_r0,12
67402,67403,67404,67416,2020-08-22 00:50:00,2020-08-22 00:55:00,2020-08-22 01:00:00,2020-08-22 02:00:00,1,lvrt_r0,12
67444,67445,67446,67458,2020-08-22 04:20:00,2020-08-22 04:25:00,2020-08-22 04:30:00,2020-08-22 05:30:00,-1,lvrt_r0,12
67482,67483,67484,67496,2020-08-22 07:30:00,2020-08-22 07:35:00,2020-08-22 07:40:00,2020-08-22 08:40:00,1,lvrt_r0,12
67731,67732,67733,67745,2020-08-23 04:15:00,2020-08-23 04:20:00,2020-08-23 04:25:00,2020-08-23 05:25:00,-1,lvrt_r0,12
67974,67975,67976,67988,2020-08-24 00:30:00,2020-08-24 00:35:00,2020-08-24 00:40:00,2020-08-24 01:40:00,1,lvrt_r0,12
68123,68124,68125,68137,2020-08-24 12:55:00,2020-08-24 13:00:00,2020-08-24 13:05:00,2020-08-24 14:05:00,1,lvrt_r0,12
68256,68257,68258,68270,2020-08-25 00:00:00,2020-08-25 00:05:00,2020-08-25 00:10:00,2020-08-25 01:10:00,-1,lvrt_r0,12
68276,68277,68278,68290,2020-08-25 01:40:00,2020-08-25 01:45:00,2020-08-25 01:50:00,2020-08-25 02:50:00,-1,lvrt_r0,12
68652,68653,68654,68666,2020-08-26 09:00:00,2020-08-26 09:05:00,2020-08-26 09:10:00,2020-08-26 10:10:00,1,lvrt_r0,12
68914,68915,68916,68928,2020-08-27 06:50:00,2020-08-27 06:55:00,2020-08-27 07:00:00,2020-08-27 08:00:00,-1,lvrt_r0,12
69255,69256,69257,69269,2020-08-28 11:15:00,2020-08-28 11:20:00,2020-08-28 11:25:00,2020-08-28 12:25:00,-1,lvrt_r0,12
69422,69423,69424,69436,2020-08-29 01:10:00,2020-08-29 01:15:00,2020-08-29 01:20:00,2020-08-29 02:20:00,-1,lvrt_r0,12
69632,69633,69634,69646,2020-08-29 18:40:00,2020-08-29 18:45:00,2020-08-29 18:50:00,2020-08-29 19:50:00,-1,lvrt_r0,12
70607,70608,70609,70621,2020-09-02 03:55:00,2020-09-02 04:00:00,2020-09-02 04:05:00,2020-09-02 05:05:00,1,lvrt_r0,12
70877,70878,70879,70891,2020-09-03 02:25:00,2020-09-03 02:30:00,2020-09-03 02:35:00,2020-09-03 03:35:00,-1,lvrt_r0,12
71993,71994,71995,72007,2020-09-06 23:25:00,2020-09-06 23:30:00,2020-09-06 23:35:00,2020-09-07 00:35:00,1,lvrt_r0,12
73694,73695,73696,73708,2020-09-12 21:10:00,2020-09-12 21:15:00,2020-09-12 21:20:00,2020-09-12 22:20:00,1,lvrt_r0,12
75120,75121,75122,75134,2020-09-17 20:00:00,2020-09-17 20:05:00,2020-09-17 20:10:00,2020-09-17 21:10:00,-1,lvrt_r0,12
75164,75165,75166,75178,2020-09-17 23:40:00,2020-09-17 23:45:00,2020-09-17 23:50:00,2020-09-18 00:50:00,-1,lvrt_r0,12
75190,75191,75192,75204,2020-09-18 01:50:00,2020-09-18 01:55:00,2020-09-18 02:00:00,2020-09-18 03:00:00,-1,lvrt_r0,12
75264,75265,75266,75278,2020-09-18 08:00:00,2020-09-18 08:05:00,2020-09-18 08:10:00,2020-09-18 09:10:00,-1,lvrt_r0,12
75436,75437,75438,75450,2020-09-18 22:20:00,2020-09-18 22:25:00,2020-09-18 22:30:00,2020-09-18 23:30:00,-1,lvrt_r0,12
76046,76047,76048,76060,2020-09-21 01:10:00,2020-09-21 01:15:00,2020-09-21 01:20:00,2020-09-21 02:20:00,1,lvrt_r0,12
77177,77178,77179,77191,2020-09-24 23:25:00,2020-09-24 23:30:00,2020-09-24 23:35:00,2020-09-25 00:35:00,-1,lvrt_r0,12
77322,77323,77324,77336,2020-09-25 11:30:00,2020-09-25 11:35:00,2020-09-25 11:40:00,2020-09-25 12:40:00,1,lvrt_r0,12
77386,77387,77388,77400,2020-09-25 16:50:00,2020-09-25 16:55:00,2020-09-25 17:00:00,2020-09-25 18:00:00,1,lvrt_r0,12
77465,77466,77467,77479,2020-09-25 23:25:00,2020-09-25 23:30:00,2020-09-25 23:35:00,2020-09-26 00:35:00,1,lvrt_r0,12
77716,77717,77718,77730,2020-09-26 20:20:00,2020-09-26 20:25:00,2020-09-26 20:30:00,2020-09-26 21:30:00,1,lvrt_r0,12
77792,77793,77794,77806,2020-09-27 02:40:00,2020-09-27 02:45:00,2020-09-27 02:50:00,2020-09-27 03:50:00,-1,lvrt_r0,12
77916,77917,77918,77930,2020-09-27 13:00:00,2020-09-27 13:05:00,2020-09-27 13:10:00,2020-09-27 14:10:00,1,lvrt_r0,12
78023,78024,78025,78037,2020-09-27 21:55:00,2020-09-27 22:00:00,2020-09-27 22:05:00,2020-09-27 23:05:00,1,lvrt_r0,12
78393,78394,78395,78407,2020-09-29 04:45:00,2020-09-29 04:50:00,2020-09-29 04:55:00,2020-09-29 05:55:00,-1,lvrt_r0,12
79233,79234,79235,79247,2020-10-02 02:45:00,2020-10-02 02:50:00,2020-10-02 02:55:00,2020-10-02 03:55:00,1,lvrt_r0,12
79321,79322,79323,79335,2020-10-02 10:05:00,2020-10-02 10:10:00,2020-10-02 10:15:00,2020-10-02 11:15:00,-1,lvrt_r0,12
79492,79493,79494,79506,2020-10-03 00:20:00,2020-10-03 00:25:00,2020-10-03 00:30:00,2020-10-03 01:30:00,1,lvrt_r0,12
79504,79505,79506,79518,2020-10-03 01:20:00,2020-10-03 01:25:00,2020-10-03 01:30:00,2020-10-03 02:30:00,1,lvrt_r0,12
79609,79610,79611,79623,2020-10-03 10:05:00,2020-10-03 10:10:00,2020-10-03 10:15:00,2020-10-03 11:15:00,-1,lvrt_r0,12
79836,79837,79838,79850,2020-10-04 05:00:00,2020-10-04 05:05:00,2020-10-04 05:10:00,2020-10-04 06:10:00,-1,lvrt_r0,12
80056,80057,80058,80070,2020-10-04 23:20:00,2020-10-04 23:25:00,2020-10-04 23:30:00,2020-10-05 00:30:00,1,lvrt_r0,12
80072,80073,80074,80086,2020-10-05 00:40:00,2020-10-05 00:45:00,2020-10-05 00:50:00,2020-10-05 01:50:00,1,lvrt_r0,12
80106,80107,80108,80120,2020-10-05 03:30:00,2020-10-05 03:35:00,2020-10-05 03:40:00,2020-10-05 04:40:00,-1,lvrt_r0,12
80420,80421,80422,80434,2020-10-06 05:40:00,2020-10-06 05:45:00,2020-10-06 05:50:00,2020-10-06 06:50:00,1,lvrt_r0,12
80637,80638,80639,80651,2020-10-06 23:45:00,2020-10-06 23:50:00,2020-10-06 23:55:00,2020-10-07 00:55:00,1,lvrt_r0,12
80777,80778,80779,80791,2020-10-07 11:25:00,2020-10-07 11:30:00,2020-10-07 11:35:00,2020-10-07 12:35:00,1,lvrt_r0,12
